date,resource_id,service,actual_cost,amortized_cost,usage_quantity,currency
2026-03-12,ecs-unallocated-01,ECS,4.7934,4.7934,14.790,USD
2026-03-13,ecs-prod-web-01,ECS,21.8143,21.8143,63.240,USD
2026-03-13,ecs-prod-web-02,ECS,17.1461,16.8889,52.020,USD
2026-03-13,cce-prod-node-a,CCE_NODE,24.5940,24.2251,75.480,USD
2026-03-13,cce-prod-node-b,CCE_NODE,25.5822,25.1984,75.480,USD
2026-03-13,ecs-dev-sandbox-01,ECS,7.0220,7.0220,21.420,USD
2026-03-13,ecs-qa-legacy-01,ECS,6.0885,6.0885,18.870,USD
2026-03-13,rds-orders-prod,RDS,22.8005,22.8005,70.380,USD
2026-03-13,rds-analytics-prod,RDS,17.7294,17.4635,53.040,USD
2026-03-13,evs-orphan-001,EVS,3.3507,3.3507,9.792,USD
2026-03-13,eip-unbound-001,EIP,1.3097,1.3097,3.876,USD
2026-03-13,obs-platform-logs,OBS,9.1746,9.1746,28.050,USD
2026-03-13,elb-legacy-001,ELB,2.8195,2.8195,8.364,USD
2026-03-13,ecs-ml-prod-01,ECS,15.7102,15.7102,46.920,USD
2026-03-13,cce-dev-node-01,CCE_NODE,11.2005,11.2005,33.660,USD
2026-03-13,ecs-unallocated-01,ECS,5.0125,5.0125,14.790,USD
2026-03-14,ecs-prod-web-01,ECS,20.2753,20.2753,58.900,USD
2026-03-14,ecs-prod-web-02,ECS,16.5931,16.3442,48.450,USD
2026-03-14,cce-prod-node-a,CCE_NODE,24.1178,23.7560,70.300,USD
2026-03-14,cce-prod-node-b,CCE_NODE,23.4950,23.1425,70.300,USD
2026-03-14,ecs-dev-sandbox-01,ECS,6.6576,6.6576,19.950,USD
2026-03-14,ecs-qa-legacy-01,ECS,5.8087,5.8087,17.575,USD
2026-03-14,rds-orders-prod,RDS,22.6292,22.6292,65.550,USD
2026-03-14,rds-analytics-prod,RDS,16.8473,16.5946,49.400,USD
2026-03-14,evs-orphan-001,EVS,3.0506,3.0506,9.120,USD
2026-03-14,eip-unbound-001,EIP,1.2136,1.2136,3.610,USD
2026-03-14,obs-platform-logs,OBS,8.5231,8.5231,26.125,USD
2026-03-14,elb-legacy-001,ELB,2.6780,2.6780,7.790,USD
2026-03-14,ecs-ml-prod-01,ECS,14.1156,14.1156,43.700,USD
2026-03-14,cce-dev-node-01,CCE_NODE,10.8100,10.8100,31.350,USD
2026-03-14,ecs-unallocated-01,ECS,4.6839,4.6839,13.775,USD
2026-03-15,ecs-prod-web-01,ECS,20.3506,20.3506,58.900,USD
2026-03-15,ecs-prod-web-02,ECS,16.6872,16.4369,48.450,USD
2026-03-15,cce-prod-node-a,CCE_NODE,24.0026,23.6426,70.300,USD
2026-03-15,cce-prod-node-b,CCE_NODE,23.9099,23.5512,70.300,USD
2026-03-15,ecs-dev-sandbox-01,ECS,6.5428,6.5428,19.950,USD
2026-03-15,ecs-qa-legacy-01,ECS,5.9477,5.9477,17.575,USD
2026-03-15,rds-orders-prod,RDS,22.2875,22.2875,65.550,USD
2026-03-15,rds-analytics-prod,RDS,16.8893,16.6360,49.400,USD
2026-03-15,evs-orphan-001,EVS,2.9586,2.9586,9.120,USD
2026-03-15,eip-unbound-001,EIP,1.2284,1.2284,3.610,USD
2026-03-15,obs-platform-logs,OBS,8.9212,8.9212,26.125,USD
2026-03-15,elb-legacy-001,ELB,2.5605,2.5605,7.790,USD
2026-03-15,ecs-ml-prod-01,ECS,15.0498,15.0498,43.700,USD
2026-03-15,cce-dev-node-01,CCE_NODE,10.3285,10.3285,31.350,USD
2026-03-15,ecs-unallocated-01,ECS,4.6497,4.6497,13.775,USD
2026-03-16,ecs-prod-web-01,ECS,21.1773,21.1773,63.240,USD
2026-03-16,ecs-prod-web-02,ECS,17.7093,17.4437,52.020,USD
2026-03-16,cce-prod-node-a,CCE_NODE,26.0027,25.6126,75.480,USD
2026-03-16,cce-prod-node-b,CCE_NODE,25.3143,24.9346,75.480,USD
2026-03-16,ecs-dev-sandbox-01,ECS,7.1855,7.1855,21.420,USD
2026-03-16,ecs-qa-legacy-01,ECS,6.1063,6.1063,18.870,USD
2026-03-16,rds-orders-prod,RDS,23.1466,23.1466,70.380,USD
2026-03-16,rds-analytics-prod,RDS,17.7025,17.4369,53.040,USD
2026-03-16,evs-orphan-001,EVS,3.2077,3.2077,9.792,USD
2026-03-16,eip-unbound-001,EIP,1.3149,1.3149,3.876,USD
2026-03-16,obs-platform-logs,OBS,9.5382,9.5382,28.050,USD
2026-03-16,elb-legacy-001,ELB,2.7683,2.7683,8.364,USD
2026-03-16,ecs-ml-prod-01,ECS,15.6377,15.6377,46.920,USD
2026-03-16,cce-dev-node-01,CCE_NODE,11.3553,11.3553,33.660,USD
2026-03-16,ecs-unallocated-01,ECS,5.0517,5.0517,14.790,USD
2026-03-17,ecs-prod-web-01,ECS,20.8941,20.8941,63.240,USD
2026-03-17,ecs-prod-web-02,ECS,17.8925,17.6242,52.020,USD
2026-03-17,cce-prod-node-a,CCE_NODE,25.1993,24.8213,75.480,USD
2026-03-17,cce-prod-node-b,CCE_NODE,24.6666,24.2966,75.480,USD
2026-03-17,ecs-dev-sandbox-01,ECS,7.0022,7.0022,21.420,USD
2026-03-17,ecs-qa-legacy-01,ECS,6.1399,6.1399,18.870,USD
2026-03-17,rds-orders-prod,RDS,23.5017,23.5017,70.380,USD
2026-03-17,rds-analytics-prod,RDS,18.3272,18.0523,53.040,USD
2026-03-17,evs-orphan-001,EVS,3.3147,3.3147,9.792,USD
2026-03-17,eip-unbound-001,EIP,1.3134,1.3134,3.876,USD
2026-03-17,obs-platform-logs,OBS,9.6668,9.6668,28.050,USD
2026-03-17,elb-legacy-001,ELB,2.7399,2.7399,8.364,USD
2026-03-17,ecs-ml-prod-01,ECS,15.9388,15.9388,46.920,USD
2026-03-17,cce-dev-node-01,CCE_NODE,11.5653,11.5653,33.660,USD
2026-03-17,ecs-unallocated-01,ECS,4.8560,4.8560,14.790,USD
2026-03-18,ecs-prod-web-01,ECS,21.3698,21.3698,63.240,USD
2026-03-18,ecs-prod-web-02,ECS,17.3043,17.0447,52.020,USD
2026-03-18,cce-prod-node-a,CCE_NODE,25.4515,25.0697,75.480,USD
2026-03-18,cce-prod-node-b,CCE_NODE,25.0727,24.6966,75.480,USD
2026-03-18,ecs-dev-sandbox-01,ECS,7.1123,7.1123,21.420,USD
2026-03-18,ecs-qa-legacy-01,ECS,6.1780,6.1780,18.870,USD
2026-03-18,rds-orders-prod,RDS,23.3083,23.3083,70.380,USD
2026-03-18,rds-analytics-prod,RDS,17.7532,17.4869,53.040,USD
2026-03-18,evs-orphan-001,EVS,3.2958,3.2958,9.792,USD
2026-03-18,eip-unbound-001,EIP,1.2746,1.2746,3.876,USD
2026-03-18,obs-platform-logs,OBS,9.3667,9.3667,28.050,USD
2026-03-18,elb-legacy-001,ELB,2.8753,2.8753,8.364,USD
2026-03-18,ecs-ml-prod-01,ECS,15.4343,15.4343,46.920,USD
2026-03-18,cce-dev-node-01,CCE_NODE,11.2037,11.2037,33.660,USD
2026-03-18,ecs-unallocated-01,ECS,4.9325,4.9325,14.790,USD
2026-03-19,ecs-prod-web-01,ECS,20.5700,20.5700,63.240,USD
2026-03-19,ecs-prod-web-02,ECS,17.6331,17.3686,52.020,USD
2026-03-19,cce-prod-node-a,CCE_NODE,25.2495,24.8707,75.480,USD
2026-03-19,cce-prod-node-b,CCE_NODE,25.0985,24.7221,75.480,USD
2026-03-19,ecs-dev-sandbox-01,ECS,7.0682,7.0682,21.420,USD
2026-03-19,ecs-qa-legacy-01,ECS,6.1820,6.1820,18.870,USD
2026-03-19,rds-orders-prod,RDS,23.6056,23.6056,70.380,USD
2026-03-19,rds-analytics-prod,RDS,18.3378,18.0627,53.040,USD
2026-03-19,evs-orphan-001,EVS,3.2379,3.2379,9.792,USD
2026-03-19,eip-unbound-001,EIP,1.2976,1.2976,3.876,USD
2026-03-19,obs-platform-logs,OBS,9.5763,9.5763,28.050,USD
2026-03-19,elb-legacy-001,ELB,2.7772,2.7772,8.364,USD
2026-03-19,ecs-ml-prod-01,ECS,15.3165,15.3165,46.920,USD
2026-03-19,cce-dev-node-01,CCE_NODE,11.1071,11.1071,33.660,USD
2026-03-19,ecs-unallocated-01,ECS,5.0364,5.0364,14.790,USD
2026-03-20,ecs-prod-web-01,ECS,21.8110,21.8110,63.240,USD
2026-03-20,ecs-prod-web-02,ECS,17.2602,17.0013,52.020,USD
2026-03-20,cce-prod-node-a,CCE_NODE,25.9308,25.5419,75.480,USD
2026-03-20,cce-prod-node-b,CCE_NODE,24.6944,24.3240,75.480,USD
2026-03-20,ecs-dev-sandbox-01,ECS,6.9309,6.9309,21.420,USD
2026-03-20,ecs-qa-legacy-01,ECS,6.3783,6.3783,18.870,USD
2026-03-20,rds-orders-prod,RDS,23.3017,23.3017,70.380,USD
2026-03-20,rds-analytics-prod,RDS,18.1763,17.9036,53.040,USD
2026-03-20,evs-orphan-001,EVS,3.2462,3.2462,9.792,USD
2026-03-20,eip-unbound-001,EIP,1.2562,1.2562,3.876,USD
2026-03-20,obs-platform-logs,OBS,9.3412,9.3412,28.050,USD
2026-03-20,elb-legacy-001,ELB,2.7858,2.7858,8.364,USD
2026-03-20,ecs-ml-prod-01,ECS,15.2647,15.2647,46.920,USD
2026-03-20,cce-dev-node-01,CCE_NODE,11.4015,11.4015,33.660,USD
2026-03-20,ecs-unallocated-01,ECS,4.9133,4.9133,14.790,USD
2026-03-21,ecs-prod-web-01,ECS,19.6613,19.6613,58.900,USD
2026-03-21,ecs-prod-web-02,ECS,15.6905,15.4552,48.450,USD
2026-03-21,cce-prod-node-a,CCE_NODE,24.1431,23.7810,70.300,USD
2026-03-21,cce-prod-node-b,CCE_NODE,22.8351,22.4925,70.300,USD
2026-03-21,ecs-dev-sandbox-01,ECS,6.6611,6.6611,19.950,USD
2026-03-21,ecs-qa-legacy-01,ECS,6.0137,6.0137,17.575,USD
2026-03-21,rds-orders-prod,RDS,22.6049,22.6049,65.550,USD
2026-03-21,rds-analytics-prod,RDS,16.4639,16.2170,49.400,USD
2026-03-21,evs-orphan-001,EVS,2.9503,2.9503,9.120,USD
2026-03-21,eip-unbound-001,EIP,1.2403,1.2403,3.610,USD
2026-03-21,obs-platform-logs,OBS,8.5375,8.5375,26.125,USD
2026-03-21,elb-legacy-001,ELB,2.6780,2.6780,7.790,USD
2026-03-21,ecs-ml-prod-01,ECS,14.7607,14.7607,43.700,USD
2026-03-21,cce-dev-node-01,CCE_NODE,10.6281,10.6281,31.350,USD
2026-03-21,ecs-unallocated-01,ECS,4.7331,4.7331,13.775,USD
2026-03-22,ecs-prod-web-01,ECS,20.1420,20.1420,58.900,USD
2026-03-22,ecs-prod-web-02,ECS,15.8150,15.5777,48.450,USD
2026-03-22,cce-prod-node-a,CCE_NODE,22.8754,22.5322,70.300,USD
2026-03-22,cce-prod-node-b,CCE_NODE,23.8257,23.4683,70.300,USD
2026-03-22,ecs-dev-sandbox-01,ECS,6.5100,6.5100,19.950,USD
2026-03-22,ecs-qa-legacy-01,ECS,5.7143,5.7143,17.575,USD
2026-03-22,rds-orders-prod,RDS,21.4322,21.4322,65.550,USD
2026-03-22,rds-analytics-prod,RDS,17.0526,16.7968,49.400,USD
2026-03-22,evs-orphan-001,EVS,3.1307,3.1307,9.120,USD
2026-03-22,eip-unbound-001,EIP,1.1691,1.1691,3.610,USD
2026-03-22,obs-platform-logs,OBS,8.6190,8.6190,26.125,USD
2026-03-22,elb-legacy-001,ELB,2.5947,2.5947,7.790,USD
2026-03-22,ecs-ml-prod-01,ECS,14.3648,14.3648,43.700,USD
2026-03-22,cce-dev-node-01,CCE_NODE,10.3281,10.3281,31.350,USD
2026-03-22,ecs-unallocated-01,ECS,4.7454,4.7454,13.775,USD
2026-03-23,ecs-prod-web-01,ECS,21.1844,21.1844,63.240,USD
2026-03-23,ecs-prod-web-02,ECS,17.8724,17.6044,52.020,USD
2026-03-23,cce-prod-node-a,CCE_NODE,25.3607,24.9803,75.480,USD
2026-03-23,cce-prod-node-b,CCE_NODE,26.0756,25.6844,75.480,USD
2026-03-23,ecs-dev-sandbox-01,ECS,7.2022,7.2022,21.420,USD
2026-03-23,ecs-qa-legacy-01,ECS,6.3506,6.3506,18.870,USD
2026-03-23,rds-orders-prod,RDS,23.3436,23.3436,70.380,USD
2026-03-23,rds-analytics-prod,RDS,17.1100,16.8534,53.040,USD
2026-03-23,evs-orphan-001,EVS,3.2151,3.2151,9.792,USD
2026-03-23,eip-unbound-001,EIP,1.3394,1.3394,3.876,USD
2026-03-23,obs-platform-logs,OBS,9.2768,9.2768,28.050,USD
2026-03-23,elb-legacy-001,ELB,2.7231,2.7231,8.364,USD
2026-03-23,ecs-ml-prod-01,ECS,15.9274,15.9274,46.920,USD
2026-03-23,cce-dev-node-01,CCE_NODE,11.0859,11.0859,33.660,USD
2026-03-23,ecs-unallocated-01,ECS,4.9261,4.9261,14.790,USD
2026-03-24,ecs-prod-web-01,ECS,20.8277,20.8277,63.240,USD
2026-03-24,ecs-prod-web-02,ECS,17.8151,17.5479,52.020,USD
2026-03-24,cce-prod-node-a,CCE_NODE,25.3922,25.0113,75.480,USD
2026-03-24,cce-prod-node-b,CCE_NODE,24.9193,24.5455,75.480,USD
2026-03-24,ecs-dev-sandbox-01,ECS,7.0515,7.0515,21.420,USD
2026-03-24,ecs-qa-legacy-01,ECS,6.2626,6.2626,18.870,USD
2026-03-24,rds-orders-prod,RDS,22.7284,22.7284,70.380,USD
2026-03-24,rds-analytics-prod,RDS,18.1247,17.8528,53.040,USD
2026-03-24,evs-orphan-001,EVS,3.1843,3.1843,9.792,USD
2026-03-24,eip-unbound-001,EIP,1.3304,1.3304,3.876,USD
2026-03-24,obs-platform-logs,OBS,9.3135,9.3135,28.050,USD
2026-03-24,elb-legacy-001,ELB,2.8264,2.8264,8.364,USD
2026-03-24,ecs-ml-prod-01,ECS,15.2426,15.2426,46.920,USD
2026-03-24,cce-dev-node-01,CCE_NODE,11.4481,11.4481,33.660,USD
2026-03-24,ecs-unallocated-01,ECS,4.9209,4.9209,14.790,USD
2026-03-25,ecs-prod-web-01,ECS,21.5073,21.5073,63.240,USD
2026-03-25,ecs-prod-web-02,ECS,17.6156,17.3514,52.020,USD
2026-03-25,cce-prod-node-a,CCE_NODE,25.4183,25.0370,75.480,USD
2026-03-25,cce-prod-node-b,CCE_NODE,24.8436,24.4709,75.480,USD
2026-03-25,ecs-dev-sandbox-01,ECS,7.0379,7.0379,21.420,USD
2026-03-25,ecs-qa-legacy-01,ECS,6.3164,6.3164,18.870,USD
2026-03-25,rds-orders-prod,RDS,22.9414,22.9414,70.380,USD
2026-03-25,rds-analytics-prod,RDS,17.3156,17.0559,53.040,USD
2026-03-25,evs-orphan-001,EVS,3.3614,3.3614,9.792,USD
2026-03-25,eip-unbound-001,EIP,1.2804,1.2804,3.876,USD
2026-03-25,obs-platform-logs,OBS,9.0995,9.0995,28.050,USD
2026-03-25,elb-legacy-001,ELB,2.7109,2.7109,8.364,USD
2026-03-25,ecs-ml-prod-01,ECS,15.5555,15.5555,46.920,USD
2026-03-25,cce-dev-node-01,CCE_NODE,10.9310,10.9310,33.660,USD
2026-03-25,ecs-unallocated-01,ECS,4.8753,4.8753,14.790,USD
2026-03-26,ecs-prod-web-01,ECS,21.6607,21.6607,63.240,USD
2026-03-26,ecs-prod-web-02,ECS,17.5184,17.2556,52.020,USD
2026-03-26,cce-prod-node-a,CCE_NODE,25.4485,25.0668,75.480,USD
2026-03-26,cce-prod-node-b,CCE_NODE,25.4489,25.0672,75.480,USD
2026-03-26,ecs-dev-sandbox-01,ECS,7.0371,7.0371,21.420,USD
2026-03-26,ecs-qa-legacy-01,ECS,6.1688,6.1688,18.870,USD
2026-03-26,rds-orders-prod,RDS,24.0987,24.0987,70.380,USD
2026-03-26,rds-analytics-prod,RDS,18.0854,17.8142,53.040,USD
2026-03-26,evs-orphan-001,EVS,3.3619,3.3619,9.792,USD
2026-03-26,eip-unbound-001,EIP,1.3298,1.3298,3.876,USD
2026-03-26,obs-platform-logs,OBS,9.6590,9.6590,28.050,USD
2026-03-26,elb-legacy-001,ELB,2.8186,2.8186,8.364,USD
2026-03-26,ecs-ml-prod-01,ECS,15.8098,15.8098,46.920,USD
2026-03-26,cce-dev-node-01,CCE_NODE,11.2400,11.2400,33.660,USD
2026-03-26,ecs-unallocated-01,ECS,4.7907,4.7907,14.790,USD
2026-03-27,ecs-prod-web-01,ECS,20.8212,20.8212,63.240,USD
2026-03-27,ecs-prod-web-02,ECS,17.9576,17.6883,52.020,USD
2026-03-27,cce-prod-node-a,CCE_NODE,25.7939,25.4070,75.480,USD
2026-03-27,cce-prod-node-b,CCE_NODE,25.8177,25.4304,75.480,USD
2026-03-27,ecs-dev-sandbox-01,ECS,6.9646,6.9646,21.420,USD
2026-03-27,ecs-qa-legacy-01,ECS,6.2087,6.2087,18.870,USD
2026-03-27,rds-orders-prod,RDS,24.1050,24.1050,70.380,USD
2026-03-27,rds-analytics-prod,RDS,17.5687,17.3052,53.040,USD
2026-03-27,evs-orphan-001,EVS,3.3190,3.3190,9.792,USD
2026-03-27,eip-unbound-001,EIP,1.3175,1.3175,3.876,USD
2026-03-27,obs-platform-logs,OBS,9.3812,9.3812,28.050,USD
2026-03-27,elb-legacy-001,ELB,2.7535,2.7535,8.364,USD
2026-03-27,ecs-ml-prod-01,ECS,15.7444,15.7444,46.920,USD
2026-03-27,cce-dev-node-01,CCE_NODE,11.0862,11.0862,33.660,USD
2026-03-27,ecs-unallocated-01,ECS,4.9024,4.9024,14.790,USD
2026-03-28,ecs-prod-web-01,ECS,20.0588,20.0588,58.900,USD
2026-03-28,ecs-prod-web-02,ECS,15.6583,15.4234,48.450,USD
2026-03-28,cce-prod-node-a,CCE_NODE,24.3151,23.9504,70.300,USD
2026-03-28,cce-prod-node-b,CCE_NODE,22.8233,22.4810,70.300,USD
2026-03-28,ecs-dev-sandbox-01,ECS,6.6795,6.6795,19.950,USD
2026-03-28,ecs-qa-legacy-01,ECS,5.8996,5.8996,17.575,USD
2026-03-28,rds-orders-prod,RDS,21.6821,21.6821,65.550,USD
2026-03-28,rds-analytics-prod,RDS,16.7851,16.5333,49.400,USD
2026-03-28,evs-orphan-001,EVS,2.9703,2.9703,9.120,USD
2026-03-28,eip-unbound-001,EIP,1.1918,1.1918,3.610,USD
2026-03-28,obs-platform-logs,OBS,8.9568,8.9568,26.125,USD
2026-03-28,elb-legacy-001,ELB,2.5237,2.5237,7.790,USD
2026-03-28,ecs-ml-prod-01,ECS,14.4468,14.4468,43.700,USD
2026-03-28,cce-dev-node-01,CCE_NODE,10.8359,10.8359,31.350,USD
2026-03-28,ecs-unallocated-01,ECS,4.4715,4.4715,13.775,USD
2026-03-29,ecs-prod-web-01,ECS,19.3154,19.3154,58.900,USD
2026-03-29,ecs-prod-web-02,ECS,16.2776,16.0334,48.450,USD
2026-03-29,cce-prod-node-a,CCE_NODE,24.1938,23.8309,70.300,USD
2026-03-29,cce-prod-node-b,CCE_NODE,22.9009,22.5574,70.300,USD
2026-03-29,ecs-dev-sandbox-01,ECS,6.8468,6.8468,19.950,USD
2026-03-29,ecs-qa-legacy-01,ECS,5.8211,5.8211,17.575,USD
2026-03-29,rds-orders-prod,RDS,21.9345,21.9345,65.550,USD
2026-03-29,rds-analytics-prod,RDS,16.8871,16.6338,49.400,USD
2026-03-29,evs-orphan-001,EVS,3.1119,3.1119,9.120,USD
2026-03-29,eip-unbound-001,EIP,1.1647,1.1647,3.610,USD
2026-03-29,obs-platform-logs,OBS,8.7887,8.7887,26.125,USD
2026-03-29,elb-legacy-001,ELB,2.5942,2.5942,7.790,USD
2026-03-29,ecs-ml-prod-01,ECS,14.2152,14.2152,43.700,USD
2026-03-29,cce-dev-node-01,CCE_NODE,10.4857,10.4857,31.350,USD
2026-03-29,ecs-unallocated-01,ECS,4.4470,4.4470,13.775,USD
2026-03-30,ecs-prod-web-01,ECS,21.5373,21.5373,63.240,USD
2026-03-30,ecs-prod-web-02,ECS,17.5153,17.2526,52.020,USD
2026-03-30,cce-prod-node-a,CCE_NODE,25.1186,24.7418,75.480,USD
2026-03-30,cce-prod-node-b,CCE_NODE,24.7836,24.4118,75.480,USD
2026-03-30,ecs-dev-sandbox-01,ECS,6.9570,6.9570,21.420,USD
2026-03-30,ecs-qa-legacy-01,ECS,6.4488,6.4488,18.870,USD
2026-03-30,rds-orders-prod,RDS,23.4532,23.4532,70.380,USD
2026-03-30,rds-analytics-prod,RDS,17.4328,17.1713,53.040,USD
2026-03-30,evs-orphan-001,EVS,3.2584,3.2584,9.792,USD
2026-03-30,eip-unbound-001,EIP,1.2564,1.2564,3.876,USD
2026-03-30,obs-platform-logs,OBS,9.3006,9.3006,28.050,USD
2026-03-30,elb-legacy-001,ELB,2.7685,2.7685,8.364,USD
2026-03-30,ecs-ml-prod-01,ECS,15.6082,15.6082,46.920,USD
2026-03-30,cce-dev-node-01,CCE_NODE,11.0525,11.0525,33.660,USD
2026-03-30,ecs-unallocated-01,ECS,5.0515,5.0515,14.790,USD
2026-03-31,ecs-prod-web-01,ECS,20.7878,20.7878,63.240,USD
2026-03-31,ecs-prod-web-02,ECS,17.7735,17.5069,52.020,USD
2026-03-31,cce-prod-node-a,CCE_NODE,25.6132,25.2290,75.480,USD
2026-03-31,cce-prod-node-b,CCE_NODE,24.8560,24.4832,75.480,USD
2026-03-31,ecs-dev-sandbox-01,ECS,7.2797,7.2797,21.420,USD
2026-03-31,ecs-qa-legacy-01,ECS,6.2164,6.2164,18.870,USD
2026-03-31,rds-orders-prod,RDS,23.1203,23.1203,70.380,USD
2026-03-31,rds-analytics-prod,RDS,17.3816,17.1209,53.040,USD
2026-03-31,evs-orphan-001,EVS,3.3591,3.3591,9.792,USD
2026-03-31,eip-unbound-001,EIP,1.3099,1.3099,3.876,USD
2026-03-31,obs-platform-logs,OBS,9.4444,9.4444,28.050,USD
2026-03-31,elb-legacy-001,ELB,2.7716,2.7716,8.364,USD
2026-03-31,ecs-ml-prod-01,ECS,15.7106,15.7106,46.920,USD
2026-03-31,cce-dev-node-01,CCE_NODE,11.3306,11.3306,33.660,USD
2026-03-31,ecs-unallocated-01,ECS,4.9759,4.9759,14.790,USD
2026-04-01,ecs-prod-web-01,ECS,22.0594,22.0594,63.240,USD
2026-04-01,ecs-prod-web-02,ECS,18.3105,18.0358,52.020,USD
2026-04-01,cce-prod-node-a,CCE_NODE,27.1896,26.7818,75.480,USD
2026-04-01,cce-prod-node-b,CCE_NODE,27.0243,26.6189,75.480,USD
2026-04-01,ecs-dev-sandbox-01,ECS,7.5416,7.5416,21.420,USD
2026-04-01,ecs-qa-legacy-01,ECS,6.4140,6.4140,18.870,USD
2026-04-01,rds-orders-prod,RDS,23.9799,23.9799,70.380,USD
2026-04-01,rds-analytics-prod,RDS,19.2043,18.9162,53.040,USD
2026-04-01,evs-orphan-001,EVS,3.5413,3.5413,9.792,USD
2026-04-01,eip-unbound-001,EIP,1.3607,1.3607,3.876,USD
2026-04-01,obs-platform-logs,OBS,9.7572,9.7572,28.050,USD
2026-04-01,elb-legacy-001,ELB,2.9746,2.9746,8.364,USD
2026-04-01,ecs-ml-prod-01,ECS,16.9099,16.9099,46.920,USD
2026-04-01,cce-dev-node-01,CCE_NODE,11.9058,11.9058,33.660,USD
2026-04-01,ecs-unallocated-01,ECS,5.1286,5.1286,14.790,USD
2026-04-02,ecs-prod-web-01,ECS,21.8528,21.8528,63.240,USD
2026-04-02,ecs-prod-web-02,ECS,18.0170,17.7468,52.020,USD
2026-04-02,cce-prod-node-a,CCE_NODE,26.1996,25.8066,75.480,USD
2026-04-02,cce-prod-node-b,CCE_NODE,26.2193,25.8260,75.480,USD
2026-04-02,ecs-dev-sandbox-01,ECS,7.7174,7.7174,21.420,USD
2026-04-02,ecs-qa-legacy-01,ECS,6.4286,6.4286,18.870,USD
2026-04-02,rds-orders-prod,RDS,23.9244,23.9244,70.380,USD
2026-04-02,rds-analytics-prod,RDS,18.1103,17.8386,53.040,USD
2026-04-02,evs-orphan-001,EVS,3.3827,3.3827,9.792,USD
2026-04-02,eip-unbound-001,EIP,1.3750,1.3750,3.876,USD
2026-04-02,obs-platform-logs,OBS,9.6442,9.6442,28.050,USD
2026-04-02,elb-legacy-001,ELB,2.9597,2.9597,8.364,USD
2026-04-02,ecs-ml-prod-01,ECS,15.9926,15.9926,46.920,USD
2026-04-02,cce-dev-node-01,CCE_NODE,11.8941,11.8941,33.660,USD
2026-04-02,ecs-unallocated-01,ECS,5.2875,5.2875,14.790,USD
2026-04-03,ecs-prod-web-01,ECS,22.2009,22.2009,63.240,USD
2026-04-03,ecs-prod-web-02,ECS,18.8474,18.5646,52.020,USD
2026-04-03,cce-prod-node-a,CCE_NODE,26.1043,25.7127,75.480,USD
2026-04-03,cce-prod-node-b,CCE_NODE,26.1248,25.7329,75.480,USD
2026-04-03,ecs-dev-sandbox-01,ECS,7.6933,7.6933,21.420,USD
2026-04-03,ecs-qa-legacy-01,ECS,6.8082,6.8082,18.870,USD
2026-04-03,rds-orders-prod,RDS,24.5137,24.5137,70.380,USD
2026-04-03,rds-analytics-prod,RDS,18.7213,18.4405,53.040,USD
2026-04-03,evs-orphan-001,EVS,3.5042,3.5042,9.792,USD
2026-04-03,eip-unbound-001,EIP,1.4083,1.4083,3.876,USD
2026-04-03,obs-platform-logs,OBS,9.8924,9.8924,28.050,USD
2026-04-03,elb-legacy-001,ELB,2.8436,2.8436,8.364,USD
2026-04-03,ecs-ml-prod-01,ECS,16.7785,16.7785,46.920,USD
2026-04-03,cce-dev-node-01,CCE_NODE,11.9534,11.9534,33.660,USD
2026-04-03,ecs-unallocated-01,ECS,5.3570,5.3570,14.790,USD
2026-04-04,ecs-prod-web-01,ECS,20.1458,20.1458,58.900,USD
2026-04-04,ecs-prod-web-02,ECS,17.1668,16.9093,48.450,USD
2026-04-04,cce-prod-node-a,CCE_NODE,25.3309,24.9509,70.300,USD
2026-04-04,cce-prod-node-b,CCE_NODE,23.8664,23.5084,70.300,USD
2026-04-04,ecs-dev-sandbox-01,ECS,6.8426,6.8426,19.950,USD
2026-04-04,ecs-qa-legacy-01,ECS,6.3666,6.3666,17.575,USD
2026-04-04,rds-orders-prod,RDS,22.3082,22.3082,65.550,USD
2026-04-04,rds-analytics-prod,RDS,17.2100,16.9518,49.400,USD
2026-04-04,evs-orphan-001,EVS,3.3017,3.3017,9.120,USD
2026-04-04,eip-unbound-001,EIP,1.2317,1.2317,3.610,USD
2026-04-04,obs-platform-logs,OBS,9.1489,9.1489,26.125,USD
2026-04-04,elb-legacy-001,ELB,2.7377,2.7377,7.790,USD
2026-04-04,ecs-ml-prod-01,ECS,15.3322,15.3322,43.700,USD
2026-04-04,cce-dev-node-01,CCE_NODE,10.8413,10.8413,31.350,USD
2026-04-04,ecs-unallocated-01,ECS,4.8414,4.8414,13.775,USD
2026-04-05,ecs-prod-web-01,ECS,20.2096,20.2096,58.900,USD
2026-04-05,ecs-prod-web-02,ECS,16.7226,16.4717,48.450,USD
2026-04-05,cce-prod-node-a,CCE_NODE,25.1835,24.8058,70.300,USD
2026-04-05,cce-prod-node-b,CCE_NODE,23.9625,23.6031,70.300,USD
2026-04-05,ecs-dev-sandbox-01,ECS,7.0295,7.0295,19.950,USD
2026-04-05,ecs-qa-legacy-01,ECS,6.1143,6.1143,17.575,USD
2026-04-05,rds-orders-prod,RDS,22.5128,22.5128,65.550,USD
2026-04-05,rds-analytics-prod,RDS,17.9002,17.6317,49.400,USD
2026-04-05,evs-orphan-001,EVS,3.2948,3.2948,9.120,USD
